extension,url,avg_memory_used,avg_num_blocked,avg_load_time
PrivacyBadger,https://www.amazon.com/Prime-Video,2.5111669540405273,0.0,0.3005066871643066
PrivacyBadger,https://d.tube/,45.777056503295896,0.0,0.8406314373016357
PrivacyBadger,https://www.hulu.com/welcome,23.18403081893921,22.1,1.5928413152694703
PrivacyBadger,http://ll-appserver.veoh.com/,2.9875837326049806,2.0,10.013762760162354
PrivacyBadger,https://vimeo.com/,28.44470624923706,15.1,2.592004489898682
PrivacyBadger,http://www.metacafe.com/,6.743066883087158,5.0,1.0545728921890258
PrivacyBadger,https://www.dailymotion.com/us,56.00348682403565,20.9,1.3710361480712892
PrivacyBadger,https://www.vevo.com/,16.12205457687378,7.0,6.836624670028686
PrivacyBadger,https://www.sonycrackle.com/,22.946661758422852,20.0,0.5656919240951538
PrivacyBadger,https://9gag.com/video,23.91487808227539,11.9,2.6872259378433228
PrivacyBadger,https://www.popcornflix.com/pages/discover/d/movies,28.91299362182617,12.1,2.0127841234207153
PrivacyBadger,https://www.vudu.com/,35.21818923950195,11.2,0.9645135879516602
PrivacyBadger,https://www.snagfilms.com/,15.398232460021973,3.0,1.3608347177505493
PrivacyBadger,https://pluto.tv/live-tv/naruto,51.58953590393067,5.0,1.0414810180664062
PrivacyBadger,https://tubitv.com/home,22.668101692199706,5.9,1.9841226816177369
PrivacyBadger,https://www8.9anime.vip/,13.395245933532715,15.0,2.052749252319336
PrivacyBadger,https://search.chia-anime.com/,16.651852893829346,9.2,3.1321196794509887
PrivacyBadger,https://www.ted.com/talks,13.765222358703614,3.0,0.9763282775878906
PrivacyBadger,https://www.twitch.tv/,51.05763664245605,10.2,1.428547739982605
uBlockOrigin,https://www.youtube.com,42.50360975265503,3.0,2.108011031150818
uBlockOrigin,https://www.amazon.com/Prime-Video,2.7711246490478514,0.0,0.29685029983520506
uBlockOrigin,https://d.tube/,46.06595783233642,0.0,0.8132964611053467
uBlockOrigin,https://www.hulu.com/welcome,21.118900871276857,24.1,1.1370418787002563
uBlockOrigin,http://ll-appserver.veoh.com/,4.606153297424316,6.0,10.0119300365448
uBlockOrigin,https://vimeo.com/,22.32666187286377,30.1,2.7120485305786133
uBlockOrigin,http://www.metacafe.com/,6.633328437805176,7.0,1.2719550609588623
uBlockOrigin,https://www.dailymotion.com/us,46.48967037200928,11.1,1.112578535079956
uBlockOrigin,https://www.vevo.com/,15.815331268310548,17.0,6.965196824073791
uBlockOrigin,https://www.sonycrackle.com/,17.25712070465088,12.5,0.6334956407546997
uBlockOrigin,https://9gag.com/video,19.40516014099121,14.0,1.9140633344650269
uBlockOrigin,https://www.popcornflix.com/pages/discover/d/movies,26.548793506622314,6.0,1.2142506122589112
uBlockOrigin,https://www.vudu.com/,31.68587589263916,9.0,0.6974016904830933
uBlockOrigin,https://www.snagfilms.com/,15.519058132171631,3.0,1.3219668388366699
uBlockOrigin,https://pluto.tv/live-tv/naruto,51.18240184783936,3.0,1.0003172159194946
uBlockOrigin,https://tubitv.com/home,21.341127395629883,5.0,1.9307209491729735
uBlockOrigin,https://www8.9anime.vip/,7.088613891601563,7.0,1.1081785678863525
uBlockOrigin,https://search.chia-anime.com/,10.250661373138428,8.0,2.510424542427063
uBlockOrigin,https://www.ted.com/talks,14.18824224472046,3.0,0.9850045204162597
uBlockOrigin,https://www.twitch.tv/,46.488544654846194,17.0,1.5293260574340821
AdblockerUltimate,https://www.youtube.com,52.141684436798094,6.3,3.3570519208908083
AdblockerUltimate,https://www.amazon.com/Prime-Video,6.4407940864562985,0.0,0.3329885005950928
AdblockerUltimate,https://d.tube/,45.692222881317136,0.0,0.8483481168746948
AdblockerUltimate,https://www.hulu.com/welcome,33.45919075012207,11.0,2.2993952512741087
AdblockerUltimate,http://ll-appserver.veoh.com/,6.590751457214355,3.0,10.015791702270509
AdblockerUltimate,https://vimeo.com/,36.1740761756897,9.0,3.1349871158599854
AdblockerUltimate,http://www.metacafe.com/,10.803850841522216,3.0,1.4411840677261352
AdblockerUltimate,https://www.dailymotion.com/us,56.579091453552245,9.0,1.8942739725112916
AdblockerUltimate,https://www.vevo.com/,19.283047008514405,6.9,8.70168399810791
AdblockerUltimate,https://www.sonycrackle.com/,24.5481369972229,15.3,0.7295263290405274
AdblockerUltimate,https://9gag.com/video,24.201907253265382,9.0,2.206201124191284
AdblockerUltimate,https://www.popcornflix.com/pages/discover/d/movies,30.982413959503173,5.3,1.5163763046264649
AdblockerUltimate,https://www.vudu.com/,43.31760578155517,2.5,0.8056768894195556
AdblockerUltimate,https://www.snagfilms.com/,16.02762565612793,1.0,1.232138180732727
AdblockerUltimate,https://pluto.tv/live-tv/naruto,52.34063806533813,4.0,1.401588225364685
AdblockerUltimate,https://tubitv.com/home,24.609787464141846,3.0,2.0941129684448243
AdblockerUltimate,https://www8.9anime.vip/,2.3549646377563476,0.0,0.8036194801330566
AdblockerUltimate,https://search.chia-anime.com/,12.49294309616089,7.0,2.9213614463806152
AdblockerUltimate,https://www.ted.com/talks,18.707145786285402,2.0,1.113256049156189
AdblockerUltimate,https://www.twitch.tv/,64.33739156723023,23.2,1.770981216430664
TunnelBear,https://www.youtube.com,55.25787706375122,9.1,3.0153994083404543
TunnelBear,https://www.amazon.com/Prime-Video,3.1278982162475586,0.0,0.5423850297927857
TunnelBear,https://d.tube/,46.89747858047485,0.0,1.4187666654586792
TunnelBear,https://www.hulu.com/welcome,23.985116481781006,27.9,1.6566484212875365
TunnelBear,http://ll-appserver.veoh.com/,4.951110363006592,4.0,10.014364528656007
TunnelBear,https://vimeo.com/,23.562803936004638,30.1,2.8294978857040407
TunnelBear,http://www.metacafe.com/,7.899583721160889,7.0,1.6186979770660401
TunnelBear,https://www.dailymotion.com/us,46.73624172210693,9.6,1.5490395545959472
TunnelBear,https://www.vevo.com/,16.30892915725708,19.2,8.787045407295228
TunnelBear,https://www.sonycrackle.com/,17.559461975097655,11.9,0.9771333456039428
TunnelBear,https://9gag.com/video,18.906610870361327,15.1,2.205625891685486
TunnelBear,https://www.popcornflix.com/pages/discover/d/movies,27.62354621887207,5.2,1.5642324209213256
TunnelBear,https://www.vudu.com/,31.46299238204956,13.6,1.058549690246582
TunnelBear,https://www.snagfilms.com/,16.156881713867186,3.3,1.6894323825836182
TunnelBear,https://pluto.tv/live-tv/naruto,47.84998455047607,2.8,1.5022500038146973
TunnelBear,https://tubitv.com/home,20.919204711914062,3.9,2.282982611656189
TunnelBear,https://www8.9anime.vip/,2.35479679107666,0.0,0.6446729898452759
TunnelBear,https://search.chia-anime.com/,11.587696933746338,6.9,2.8020046949386597
TunnelBear,https://www.ted.com/talks,15.447214698791504,2.9,1.217888355255127
TunnelBear,https://www.twitch.tv/,56.2083477973938,15.4,1.6334835052490235
Adlock,https://www.youtube.com,53.07640295028686,10.1,2.7913469791412355
Adlock,https://www.amazon.com/Prime-Video,2.396598243713379,0.0,0.466998291015625
Adlock,https://d.tube/,42.60380306243896,0.0,1.1192302703857422
Adlock,https://www.hulu.com/welcome,21.50682325363159,21.4,1.753598189353943
Adlock,http://ll-appserver.veoh.com/,4.234310436248779,6.0,10.014179611206055
Adlock,https://vimeo.com/,22.222990226745605,5.6,2.7546234130859375
Adlock,http://www.metacafe.com/,6.29868516921997,3.9,1.1727109909057618
Adlock,https://www.dailymotion.com/us,47.01491222381592,13.7,1.2553653240203857
Adlock,https://www.vevo.com/,15.952975082397462,18.9,8.608278751373291
Adlock,https://www.sonycrackle.com/,15.999540615081788,13.1,0.6994068622589111
Adlock,https://9gag.com/video,22.70831718444824,21.3,2.1605878829956056
Adlock,https://www.popcornflix.com/pages/discover/d/movies,25.269775104522704,6.0,1.4014307260513306
Adlock,https://www.vudu.com/,30.657025051116943,14.0,0.822756290435791
Adlock,https://www.snagfilms.com/,15.406229305267335,2.5,1.757084274291992
Adlock,https://pluto.tv/live-tv/naruto,52.09028310775757,5.4,1.194663906097412
Adlock,https://tubitv.com/home,21.113333892822265,2.8,2.2189207792282106
Adlock,https://www8.9anime.vip/,2.354929542541504,0.0,0.5994647979736328
Adlock,https://search.chia-anime.com/,11.637586688995361,7.2,2.666726565361023
Adlock,https://www.ted.com/talks,13.993006420135497,1.8,1.1418341398239136
Adlock,https://www.twitch.tv/,55.91034231185913,10.9,3.222633385658264
VadBlocker,https://www.youtube.com,55.73266019821167,10.2,2.7263768672943116
VadBlocker,https://www.amazon.com/Prime-Video,4.141112232208252,0.0,0.38497352600097656
VadBlocker,https://d.tube/,45.431229209899904,0.0,1.1136367082595826
VadBlocker,https://www.hulu.com/welcome,28.42051296234131,3.4,3.4777031183242797
VadBlocker,http://ll-appserver.veoh.com/,6.3460735321044925,3.0,10.016417407989502
VadBlocker,https://vimeo.com/,36.48432579040527,6.0,3.1384396076202394
VadBlocker,http://www.metacafe.com/,11.12326545715332,4.1,1.7495972394943238
VadBlocker,https://www.dailymotion.com/us,56.7120982170105,4.1,1.6018944263458252
VadBlocker,https://www.vevo.com/,17.569534301757812,6.0,8.272021889686584
VadBlocker,https://www.sonycrackle.com/,21.322096347808838,5.8,0.7283418655395508
VadBlocker,https://9gag.com/video,23.090280723571777,7.0,2.141371512413025
VadBlocker,https://www.popcornflix.com/pages/discover/d/movies,31.303713893890382,4.0,1.544376540184021
VadBlocker,https://www.vudu.com/,38.06395769119263,0.2,0.9383641719818115
VadBlocker,https://www.snagfilms.com/,14.215236186981201,1.0,1.5350304126739502
VadBlocker,https://pluto.tv/live-tv/naruto,50.56495180130005,4.2,1.3774142503738402
VadBlocker,https://tubitv.com/home,20.658797454833984,3.1,2.2193411588668823
VadBlocker,https://www8.9anime.vip/,2.354874610900879,0.0,0.5405627727508545
VadBlocker,https://search.chia-anime.com/,15.583257293701172,7.0,2.7003308057785036
VadBlocker,https://www.ted.com/talks,16.865193843841553,1.0,1.4544742584228516
VadBlocker,https://www.twitch.tv/,50.52393026351929,17.3,2.7417091608047484
AKAP,https://www.youtube.com,54.45642528533936,10.1,2.6457571983337402
AKAP,https://www.amazon.com/Prime-Video,2.676016998291016,0.0,0.38556883335113523
AKAP,https://d.tube/,43.55784673690796,0.0,0.9777764081954956
AKAP,https://www.hulu.com/welcome,26.881340885162352,30.0,1.7670873165130616
AKAP,http://ll-appserver.veoh.com/,4.525911521911621,6.0,10.014737033843994
AKAP,https://vimeo.com/,21.552959537506105,5.0,3.3852774858474732
AKAP,http://www.metacafe.com/,6.96941728591919,5.0,1.1873044967651367
AKAP,https://www.dailymotion.com/us,51.33260974884033,18.0,1.213674545288086
AKAP,https://www.vevo.com/,16.717785358428955,12.8,8.772292113304138
AKAP,https://www.sonycrackle.com/,9.902725982666016,8.0,0.7567518949508667
AKAP,https://9gag.com/video,21.435892963409422,15.0,2.3212516069412232
AKAP,https://www.popcornflix.com/pages/discover/d/movies,28.203022956848145,6.0,1.4603854894638062
AKAP,https://www.vudu.com/,32.33546257019043,8.0,0.8186550140380859
AKAP,https://www.snagfilms.com/,15.444402694702148,2.0,1.3343374490737916
AKAP,https://pluto.tv/live-tv/naruto,49.70041675567627,5.0,1.818118166923523
AKAP,https://tubitv.com/home,19.30653247833252,5.0,3.0559234619140625
AKAP,https://www8.9anime.vip/,2.35491886138916,0.0,0.5764775276184082
AKAP,https://search.chia-anime.com/,10.11212215423584,7.0,2.747509574890137
AKAP,https://www.ted.com/talks,14.635778999328613,3.0,1.1151009559631349
AKAP,https://www.twitch.tv/,47.368964958190915,15.0,1.4160441637039185
